0.11,0.0095033,-1.5052e-07,-3.1678e-05,0.17279,-0.00057596,1.5708,-0.005236
0.112,0.009852,-1.6177e-07,-3.284e-05,0.17593,-0.00058643,1.5708,-0.005236
0.114,0.010207,-1.7364e-07,-3.4023e-05,0.17907,-0.0005969,1.5708,-0.005236
0.116,0.010568,-1.8615e-07,-3.5228e-05,0.18221,-0.00060737,1.5708,-0.005236
0.118,0.010936,-1.9932e-07,-3.6453e-05,0.18535,-0.00061785,1.5708,-0.005236
0.12,0.01131,-2.1318e-07,-3.7699e-05,0.1885,-0.00062832,1.5708,-0.005236
0.122,0.01169,-2.2775e-07,-3.8966e-05,0.19164,-0.00063879,1.5708,-0.005236
0.124,0.012076,-2.4306e-07,-4.0254e-05,0.19478,-0.00064926,1.5708,-0.005236
0.126,0.012469,-2.5913e-07,-4.1563e-05,0.19792,-0.00065973,1.5708,-0.005236
0.128,0.012868,-2.7597e-07,-4.2893e-05,0.20106,-0.00067021,1.5708,-0.005236
0.13,0.013273,-2.9363e-07,-4.4244e-05,0.2042,-0.00068068,1.5708,-0.005236
0.132,0.013685,-3.1212e-07,-4.5616e-05,0.20735,-0.00069115,1.5708,-0.005236
0.134,0.014103,-3.3147e-07,-4.7009e-05,0.21049,-0.00070162,1.5708,-0.005236
0.136,0.014527,-3.5171e-07,-4.8422e-05,0.21363,-0.00071209,1.5708,-0.005236
0.138,0.014957,-3.7286e-07,-4.9857e-05,0.21677,-0.00072257,1.5708,-0.005236
0.14,0.015394,-3.9495e-07,-5.1313e-05,0.21991,-0.00073304,1.5708,-0.005236
0.142,0.015837,-4.1801e-07,-5.2789e-05,0.22305,-0.00074351,1.5708,-0.005236
0.144,0.016286,-4.4206e-07,-5.4287e-05,0.22619,-0.00075398,1.5708,-0.005236
0.146,0.016742,-4.6713e-07,-5.5805e-05,0.22934,-0.00076445,1.5708,-0.005236
0.148,0.017203,-4.9326e-07,-5.7345e-05,0.23248,-0.00077493,1.5708,-0.005236
0.15,0.017671,-5.2047e-07,-5.8905e-05,0.23562,-0.0007854,1.5708,-0.005236
0.152,0.018146,-5.4879e-07,-6.0486e-05,0.23876,-0.00079587,1.5708,-0.005236
0.154,0.018627,-5.7824e-07,-6.2088e-05,0.2419,-0.00080634,1.5708,-0.005236
0.156,0.019113,-6.0887e-07,-6.3711e-05,0.24504,-0.00081681,1.5708,-0.005236
0.158,0.019607,-6.407e-07,-6.5356e-05,0.24819,-0.00082729,1.5708,-0.005236
0.16,0.020106,-6.7376e-07,-6.7021e-05,0.25133,-0.00083776,1.5708,-0.005236
0.162,0.020612,-7.0809e-07,-6.8707e-05,0.25447,-0.00084823,1.5708,-0.005236
0.164,0.021124,-7.4371e-07,-7.0414e-05,0.25761,-0.0008587,1.5708,-0.005236
0.166,0.021642,-7.8066e-07,-7.2141e-05,0.26075,-0.00086917,1.5708,-0.005236
0.168,0.022167,-8.1897e-07,-7.389e-05,0.26389,-0.00087965,1.5708,-0.005236
0.17,0.022698,-8.5867e-07,-7.566e-05,0.26704,-0.00089012,1.5708,-0.005236
0.172,0.023235,-8.9979e-07,-7.7451e-05,0.27018,-0.00090059,1.5708,-0.005236
0.174,0.023779,-9.4238e-07,-7.9262e-05,0.27332,-0.00091106,1.5708,-0.005236
0.176,0.024328,-9.8646e-07,-8.1095e-05,0.27646,-0.00092153,1.5708,-0.005236
0.178,0.024885,-1.0321e-06,-8.2949e-05,0.2796,-0.00093201,1.5708,-0.005236
0.18,0.025447,-1.0792e-06,-8.4823e-05,0.28274,-0.00094248,1.5708,-0.005236
0.182,0.026016,-1.128e-06,-8.6718e-05,0.28588,-0.00095295,1.5708,-0.005236
0.184,0.02659,-1.1784e-06,-8.8635e-05,0.28903,-0.00096342,1.5708,-0.005236
0.186,0.027172,-1.2305e-06,-9.0572e-05,0.29217,-0.00097389,1.5708,-0.005236
0.188,0.027759,-1.2843e-06,-9.253e-05,0.29531,-0.00098437,1.5708,-0.005236
0.19,0.028353,-1.3398e-06,-9.451e-05,0.29845,-0.00099484,1.5708,-0.005236
0.192,0.028953,-1.3971e-06,-9.651e-05,0.30159,-0.0010053,1.5708,-0.005236
0.194,0.029559,-1.4562e-06,-9.8531e-05,0.30473,-0.0010158,1.5708,-0.005236
0.196,0.030172,-1.5172e-06,-0.00010057,0.30788,-0.0010263,1.5708,-0.005236
0.198,0.030791,-1.5801e-06,-0.00010264,0.31102,-0.0010367,1.5708,-0.005236
0.2,0.031416,-1.6449e-06,-0.00010472,0.31416,-0.0010472,1.5708,-0.005236
0.202,0.032047,-1.7117e-06,-0.00010682,0.3173,-0.0010577,1.5708,-0.005236
0.204,0.032685,-1.7805e-06,-0.00010895,0.32044,-0.0010681,1.5708,-0.005236
0.206,0.033329,-1.8514e-06,-0.0001111,0.32358,-0.0010786,1.5708,-0.005236
0.208,0.033979,-1.9243e-06,-0.00011326,0.32673,-0.0010891,1.5708,-0.005236
0.21,0.034636,-1.9994e-06,-0.00011545,0.32987,-0.0010996,1.5708,-0.005236
0.212,0.035299,-2.0767e-06,-0.00011766,0.33301,-0.00111,1.5708,-0.005236
0.214,0.035968,-2.1562e-06,-0.00011989,0.33615,-0.0011205,1.5708,-0.005236
0.216,0.036644,-2.2379e-06,-0.00012215,0.33929,-0.001131,1.5708,-0.005236
0.218,0.037325,-2.322e-06,-0.00012442,0.34243,-0.0011414,1.5708,-0.005236
0.22,0.038013,-2.4083e-06,-0.00012671,0.34558,-0.0011519,1.5708,-0.005236
0.222,0.038708,-2.4971e-06,-0.00012903,0.34872,-0.0011624,1.5708,-0.005236
0.224,0.039408,-2.5883e-06,-0.00013136,0.35186,-0.0011729,1.5708,-0.005236
0.226,0.040115,-2.682e-06,-0.00013372,0.355,-0.0011833,1.5708,-0.005236
0.228,0.040828,-2.7782e-06,-0.00013609,0.35814,-0.0011938,1.5708,-0.005236
0.23,0.041548,-2.877e-06,-0.00013849,0.36128,-0.0012043,1.5708,-0.005236
0.232,0.042273,-2.9784e-06,-0.00014091,0.36442,-0.0012147,1.5708,-0.005236
0.234,0.043005,-3.0824e-06,-0.00014335,0.36757,-0.0012252,1.5708,-0.005236
0.236,0.043744,-3.1892e-06,-0.00014581,0.37071,-0.0012357,1.5708,-0.005236
0.238,0.044488,-3.2987e-06,-0.00014829,0.37385,-0.0012462,1.5708,-0.005236
0.24,0.045239,-3.4109e-06,-0.0001508,0.37699,-0.0012566,1.5708,-0.005236
0.242,0.045996,-3.5261e-06,-0.00015332,0.38013,-0.0012671,1.5708,-0.005236
0.244,0.046759,-3.6441e-06,-0.00015586,0.38327,-0.0012776,1.5708,-0.005236
0.246,0.047529,-3.765e-06,-0.00015843,0.38642,-0.0012881,1.5708,-0.005236
0.248,0.048305,-3.889e-06,-0.00016102,0.38956,-0.0012985,1.5708,-0.005236
0.25,0.049087,-4.016e-06,-0.00016362,0.3927,-0.001309,1.5708,-0.005236
0.252,0.049876,-4.146e-06,-0.00016625,0.39584,-0.0013195,1.5708,-0.005236
0.254,0.050671,-4.2792e-06,-0.0001689,0.39898,-0.0013299,1.5708,-0.005236
0.256,0.051472,-4.4156e-06,-0.00017157,0.40212,-0.0013404,1.5708,-0.005236
0.258,0.052279,-4.5552e-06,-0.00017426,0.40527,-0.0013509,1.5708,-0.005236
0.26,0.053093,-4.6981e-06,-0.00017698,0.40841,-0.0013614,1.5708,-0.005236
0.262,0.053913,-4.8443e-06,-0.00017971,0.41155,-0.0013718,1.5708,-0.005236
0.264,0.054739,-4.994e-06,-0.00018246,0.41469,-0.0013823,1.5708,-0.005236
0.266,0.055572,-5.147e-06,-0.00018524,0.41783,-0.0013928,1.5708,-0.005236
0.268,0.05641,-5.3036e-06,-0.00018803,0.42097,-0.0014032,1.5708,-0.005236
0.27,0.057256,-5.4637e-06,-0.00019085,0.42412,-0.0014137,1.5708,-0.005236
0.272,0.058107,-5.6274e-06,-0.00019369,0.42726,-0.0014242,1.5708,-0.005236
0.274,0.058965,-5.7947e-06,-0.00019655,0.4304,-0.0014347,1.5708,-0.005236
0.276,0.059828,-5.9657e-06,-0.00019943,0.43354,-0.0014451,1.5708,-0.005236
0.278,0.060699,-6.1406e-06,-0.00020233,0.43668,-0.0014556,1.5708,-0.005236
0.28,0.061575,-6.3192e-06,-0.00020525,0.43982,-0.0014661,1.5708,-0.005236
0.282,0.062458,-6.5017e-06,-0.00020819,0.44296,-0.0014765,1.5708,-0.005236
0.284,0.063347,-6.6881e-06,-0.00021116,0.44611,-0.001487,1.5708,-0.005236
0.286,0.064242,-6.8785e-06,-0.00021414,0.44925,-0.0014975,1.5708,-0.005236
0.288,0.065144,-7.0729e-06,-0.00021715,0.45239,-0.001508,1.5708,-0.005236
0.29,0.066052,-7.2714e-06,-0.00022017,0.45553,-0.0015184,1.5708,-0.005236
0.292,0.066966,-7.4741e-06,-0.00022322,0.45867,-0.0015289,1.5708,-0.005236
0.294,0.067887,-7.681e-06,-0.00022629,0.46181,-0.0015394,1.5708,-0.005236
0.296,0.068813,-7.8922e-06,-0.00022938,0.46496,-0.0015499,1.5708,-0.005236
0.298,0.069746,-8.1076e-06,-0.00023249,0.4681,-0.0015603,1.5708,-0.005236
0.3,0.070686,-8.3275e-06,-0.00023562,0.47124,-0.0015708,1.5708,-0.005236
0.302,0.071631,-8.5518e-06,-0.00023877,0.47438,-0.0015813,1.5708,-0.005236
0.304,0.072583,-8.7806e-06,-0.00024194,0.47752,-0.0015917,1.5708,-0.005236
0.306,0.073542,-9.0139e-06,-0.00024514,0.48066,-0.0016022,1.5708,-0.005236
0.308,0.074506,-9.2519e-06,-0.00024835,0.48381,-0.0016127,1.5708,-0.005236
0.31,0.075477,-9.4946e-06,-0.00025159,0.48695,-0.0016232,1.5708,-0.005236
0.312,0.076454,-9.742e-06,-0.00025485,0.49009,-0.0016336,1.5708,-0.005236
0.314,0.077437,-9.9942e-06,-0.00025812,0.49323,-0.0016441,1.5708,-0.005236
0.316,0.078427,-1.0251e-05,-0.00026142,0.49637,-0.0016546,1.5708,-0.005236
0.318,0.079423,-1.0513e-05,-0.00026474,0.49951,-0.001665,1.5708,-0.005236
0.32,0.080425,-1.078e-05,-0.00026808,0.50265,-0.0016755,1.5708,-0.005236
0.322,0.081433,-1.1052e-05,-0.00027144,0.5058,-0.001686,1.5708,-0.005236
0.324,0.082448,-1.1329e-05,-0.00027483,0.50894,-0.0016965,1.5708,-0.005236
0.326,0.083469,-1.1612e-05,-0.00027823,0.51208,-0.0017069,1.5708,-0.005236
0.328,0.084496,-1.1899e-05,-0.00028165,0.51522,-0.0017174,1.5708,-0.005236
0.33,0.08553,-1.2192e-05,-0.0002851,0.51836,-0.0017279,1.5708,-0.005236
0.332,0.08657,-1.2491e-05,-0.00028857,0.5215,-0.0017383,1.5708,-0.005236
0.334,0.087616,-1.2794e-05,-0.00029205,0.52465,-0.0017488,1.5708,-0.005236
0.336,0.088668,-1.3103e-05,-0.00029556,0.52779,-0.0017593,1.5708,-0.005236
0.338,0.089727,-1.3418e-05,-0.00029909,0.53093,-0.0017698,1.5708,-0.005236
0.34,0.090792,-1.3739e-05,-0.00030264,0.53407,-0.0017802,1.5708,-0.005236
0.342,0.091863,-1.4065e-05,-0.00030621,0.53721,-0.0017907,1.5708,-0.005236
0.344,0.092941,-1.4397e-05,-0.0003098,0.54035,-0.0018012,1.5708,-0.005236
0.346,0.094025,-1.4734e-05,-0.00031342,0.5435,-0.0018117,1.5708,-0.005236
0.348,0.095115,-1.5078e-05,-0.00031705,0.54664,-0.0018221,1.5708,-0.005236
0.35,0.096211,-1.5428e-05,-0.0003207,0.54978,-0.0018326,1.5708,-0.005236
0.352,0.097314,-1.5783e-05,-0.00032438,0.55292,-0.0018431,1.5708,-0.005236
0.354,0.098423,-1.6145e-05,-0.00032808,0.55606,-0.0018535,1.5708,-0.005236
0.356,0.099538,-1.6513e-05,-0.00033179,0.5592,-0.001864,1.5708,-0.005236
0.358,0.10066,-1.6887e-05,-0.00033553,0.56235,-0.0018745,1.5708,-0.005236
0.36,0.10179,-1.7268e-05,-0.00033929,0.56549,-0.001885,1.5708,-0.005236
0.362,0.10292,-1.7655e-05,-0.00034307,0.56863,-0.0018954,1.5708,-0.005236
0.364,0.10406,-1.8048e-05,-0.00034687,0.57177,-0.0019059,1.5708,-0.005236
0.366,0.10521,-1.8448e-05,-0.0003507,0.57491,-0.0019164,1.5708,-0.005236
0.368,0.10636,-1.8855e-05,-0.00035454,0.57805,-0.0019268,1.5708,-0.005236
0.37,0.10752,-1.9268e-05,-0.0003584,0.58119,-0.0019373,1.5708,-0.005236
0.372,0.10869,-1.9688e-05,-0.00036229,0.58434,-0.0019478,1.5708,-0.005236
0.374,0.10986,-2.0115e-05,-0.00036619,0.58748,-0.0019583,1.5708,-0.005236
0.376,0.11104,-2.0548e-05,-0.00037012,0.59062,-0.0019687,1.5708,-0.005236
0.378,0.11222,-2.0989e-05,-0.00037407,0.59376,-0.0019792,1.5708,-0.005236
0.38,0.11341,-2.1437e-05,-0.00037804,0.5969,-0.0019897,1.5708,-0.005236
0.382,0.11461,-2.1892e-05,-0.00038203,0.60004,-0.0020001,1.5708,-0.005236
0.384,0.11581,-2.2354e-05,-0.00038604,0.60319,-0.0020106,1.5708,-0.005236
0.386,0.11702,-2.2823e-05,-0.00039007,0.60633,-0.0020211,1.5708,-0.005236
0.388,0.11824,-2.33e-05,-0.00039412,0.60947,-0.0020316,1.5708,-0.005236
0.39,0.11946,-2.3784e-05,-0.0003982,0.61261,-0.002042,1.5708,-0.005236
0.392,0.12069,-2.4276e-05,-0.00040229,0.61575,-0.0020525,1.5708,-0.005236
0.394,0.12192,-2.4775e-05,-0.00040641,0.61889,-0.002063,1.5708,-0.005236
0.396,0.12316,-2.5282e-05,-0.00041054,0.62204,-0.0020735,1.5708,-0.005236
0.398,0.12441,-2.5797e-05,-0.0004147,0.62518,-0.0020839,1.5708,-0.005236
0.4,0.12566,-2.6319e-05,-0.00041888,0.62832,-0.0020944,1.5708,-0.005236
0.402,0.12692,-2.6849e-05,-0.00042308,0.63146,-0.0021049,1.5708,-0.005236
0.404,0.12819,-2.7388e-05,-0.0004273,0.6346,-0.0021153,1.5708,-0.005236
0.406,0.12946,-2.7934e-05,-0.00043154,0.63774,-0.0021258,1.5708,-0.005236
0.408,0.13074,-2.8488e-05,-0.0004358,0.64088,-0.0021363,1.5708,-0.005236
0.41,0.13203,-2.9051e-05,-0.00044008,0.64403,-0.0021468,1.5708,-0.005236
0.412,0.13332,-2.9622e-05,-0.00044439,0.64717,-0.0021572,1.5708,-0.005236
0.414,0.13461,-3.0202e-05,-0.00044871,0.65031,-0.0021677,1.5708,-0.005236
0.416,0.13592,-3.0789e-05,-0.00045306,0.65345,-0.0021782,1.5708,-0.005236
0.418,0.13723,-3.1386e-05,-0.00045743,0.65659,-0.0021886,1.5708,-0.005236
0.42,0.13854,-3.1991e-05,-0.00046181,0.65973,-0.0021991,1.5708,-0.005236
0.422,0.13987,-3.2605e-05,-0.00046622,0.66288,-0.0022096,1.5708,-0.005236
0.424,0.1412,-3.3227e-05,-0.00047065,0.66602,-0.0022201,1.5708,-0.005236
0.426,0.14253,-3.3858e-05,-0.0004751,0.66916,-0.0022305,1.5708,-0.005236
0.428,0.14387,-3.4499e-05,-0.00047957,0.6723,-0.002241,1.5708,-0.005236
0.43,0.14522,-3.5148e-05,-0.00048407,0.67544,-0.0022515,1.5708,-0.005236
0.432,0.14657,-3.5807e-05,-0.00048858,0.67858,-0.0022619,1.5708,-0.005236
0.434,0.14793,-3.6474e-05,-0.00049311,0.68173,-0.0022724,1.5708,-0.005236
0.436,0.1493,-3.7151e-05,-0.00049767,0.68487,-0.0022829,1.5708,-0.005236
0.438,0.15067,-3.7838e-05,-0.00050225,0.68801,-0.0022934,1.5708,-0.005236
0.44,0.15205,-3.8534e-05,-0.00050684,0.69115,-0.0023038,1.5708,-0.005236
0.442,0.15344,-3.9239e-05,-0.00051146,0.69429,-0.0023143,1.5708,-0.005236
0.444,0.15483,-3.9954e-05,-0.0005161,0.69743,-0.0023248,1.5708,-0.005236
0.446,0.15623,-4.0679e-05,-0.00052076,0.70058,-0.0023353,1.5708,-0.005236
0.448,0.15763,-4.1413e-05,-0.00052544,0.70372,-0.0023457,1.5708,-0.005236
0.45,0.15904,-4.2158e-05,-0.00053014,0.70686,-0.0023562,1.5708,-0.005236
0.452,0.16046,-4.2912e-05,-0.00053487,0.71,-0.0023667,1.5708,-0.005236
0.454,0.16188,-4.3677e-05,-0.00053961,0.71314,-0.0023771,1.5708,-0.005236
0.456,0.16331,-4.4452e-05,-0.00054438,0.71628,-0.0023876,1.5708,-0.005236
0.458,0.16475,-4.5237e-05,-0.00054916,0.71942,-0.0023981,1.5708,-0.005236
0.46,0.16619,-4.6032e-05,-0.00055397,0.72257,-0.0024086,1.5708,-0.005236
0.462,0.16764,-4.6838e-05,-0.0005588,0.72571,-0.002419,1.5708,-0.005236
0.464,0.16909,-4.7654e-05,-0.00056364,0.72885,-0.0024295,1.5708,-0.005236
0.466,0.17055,-4.8481e-05,-0.00056851,0.73199,-0.00244,1.5708,-0.005236
0.468,0.17202,-4.9319e-05,-0.0005734,0.73513,-0.0024504,1.5708,-0.005236
0.47,0.17349,-5.0167e-05,-0.00057831,0.73827,-0.0024609,1.5708,-0.005236
0.472,0.17497,-5.1027e-05,-0.00058325,0.74142,-0.0024714,1.5708,-0.005236
0.474,0.17646,-5.1897e-05,-0.0005882,0.74456,-0.0024819,1.5708,-0.005236
0.476,0.17795,-5.2778e-05,-0.00059317,0.7477,-0.0024923,1.5708,-0.005236
0.478,0.17945,-5.3671e-05,-0.00059817,0.75084,-0.0025028,1.5708,-0.005236
0.48,0.18096,-5.4575e-05,-0.00060319,0.75398,-0.0025133,1.5708,-0.005236
0.482,0.18247,-5.549e-05,-0.00060822,0.75712,-0.0025237,1.5708,-0.005236
0.484,0.18398,-5.6417e-05,-0.00061328,0.76027,-0.0025342,1.5708,-0.005236
0.486,0.18551,-5.7355e-05,-0.00061836,0.76341,-0.0025447,1.5708,-0.005236
0.488,0.18704,-5.8305e-05,-0.00062346,0.76655,-0.0025552,1.5708,-0.005236
0.49,0.18857,-5.9267e-05,-0.00062858,0.76969,-0.0025656,1.5708,-0.005236
0.492,0.19012,-6.0241e-05,-0.00063372,0.77283,-0.0025761,1.5708,-0.005236
0.494,0.19167,-6.1226e-05,-0.00063888,0.77597,-0.0025866,1.5708,-0.005236
0.496,0.19322,-6.2224e-05,-0.00064407,0.77911,-0.002597,1.5708,-0.005236
0.498,0.19478,-6.3233e-05,-0.00064927,0.78226,-0.0026075,1.5708,-0.005236
0.5,0.19635,-6.4255e-05,-0.0006545,0.7854,-0.002618,1.5708,-0.005236
0.502,0.19792,-6.529e-05,-0.00065974,0.78854,-0.0026285,1.5708,-0.005236
0.504,0.1995,-6.6336e-05,-0.00066501,0.79168,-0.0026389,1.5708,-0.005236
0.506,0.20109,-6.7395e-05,-0.0006703,0.79482,-0.0026494,1.5708,-0.005236
0.508,0.20268,-6.8467e-05,-0.00067561,0.79796,-0.0026599,1.5708,-0.005236
0.51,0.20428,-6.9552e-05,-0.00068094,0.80111,-0.0026704,1.5708,-0.005236
0.512,0.20589,-7.0649e-05,-0.00068629,0.80425,-0.0026808,1.5708,-0.005236
0.514,0.2075,-7.176e-05,-0.00069166,0.80739,-0.0026913,1.5708,-0.005236
0.516,0.20912,-7.2883e-05,-0.00069706,0.81053,-0.0027018,1.5708,-0.005236
0.518,0.21074,-7.402e-05,-0.00070247,0.81367,-0.0027122,1.5708,-0.005236
0.52,0.21237,-7.517e-05,-0.00070791,0.81681,-0.0027227,1.5708,-0.005236
0.522,0.21401,-7.6333e-05,-0.00071336,0.81996,-0.0027332,1.5708,-0.005236
0.524,0.21565,-7.7509e-05,-0.00071884,0.8231,-0.0027437,1.5708,-0.005236
0.526,0.2173,-7.8699e-05,-0.00072434,0.82624,-0.0027541,1.5708,-0.005236
0.528,0.21896,-7.9903e-05,-0.00072985,0.82938,-0.0027646,1.5708,-0.005236
0.53,0.22062,-8.1121e-05,-0.00073539,0.83252,-0.0027751,1.5708,-0.005236
0.532,0.22229,-8.2352e-05,-0.00074096,0.83566,-0.0027855,1.5708,-0.005236
0.534,0.22396,-8.3598e-05,-0.00074654,0.83881,-0.002796,1.5708,-0.005236
0.536,0.22564,-8.4857e-05,-0.00075214,0.84195,-0.0028065,1.5708,-0.005236
0.538,0.22733,-8.6131e-05,-0.00075776,0.84509,-0.002817,1.5708,-0.005236
0.54,0.22902,-8.7419e-05,-0.00076341,0.84823,-0.0028274,1.5708,-0.005236
0.542,0.23072,-8.8721e-05,-0.00076907,0.85137,-0.0028379,1.5708,-0.005236
0.544,0.23243,-9.0038e-05,-0.00077476,0.85451,-0.0028484,1.5708,-0.005236
0.546,0.23414,-9.1369e-05,-0.00078047,0.85765,-0.0028588,1.5708,-0.005236
0.548,0.23586,-9.2715e-05,-0.00078619,0.8608,-0.0028693,1.5708,-0.005236
0.55,0.23758,-9.4076e-05,-0.00079194,0.86394,-0.0028798,1.5708,-0.005236
0.552,0.23931,-9.5452e-05,-0.00079771,0.86708,-0.0028903,1.5708,-0.005236
0.554,0.24105,-9.6843e-05,-0.0008035,0.87022,-0.0029007,1.5708,-0.005236
0.556,0.24279,-9.8249e-05,-0.00080932,0.87336,-0.0029112,1.5708,-0.005236
0.558,0.24454,-9.967e-05,-0.00081515,0.8765,-0.0029217,1.5708,-0.005236
0.56,0.2463,-0.00010111,-0.000821,0.87965,-0.0029322,1.5708,-0.005236
0.562,0.24806,-0.00010256,-0.00082688,0.88279,-0.0029426,1.5708,-0.005236
0.564,0.24983,-0.00010403,-0.00083277,0.88593,-0.0029531,1.5708,-0.005236
0.566,0.25161,-0.00010551,-0.00083869,0.88907,-0.0029636,1.5708,-0.005236
0.568,0.25339,-0.00010701,-0.00084463,0.89221,-0.002974,1.5708,-0.005236
0.57,0.25518,-0.00010852,-0.00085059,0.89535,-0.0029845,1.5708,-0.005236
0.572,0.25697,-0.00011006,-0.00085657,0.8985,-0.002995,1.5708,-0.005236
0.574,0.25877,-0.0001116,-0.00086257,0.90164,-0.0030055,1.5708,-0.005236
